,date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount,price(USD)
585,2017-03-06,308046344.577,47484670.5917,57020.0,1725360000.0,32432700.0,31153.125,41.351692018499996,23220.0,19.2866188956,0.00045361285796399997,166364756871000.0,38225.0,10806979,5977,19.28
586,2017-03-07,216436651.814,56709557.0537,62589.0,1752530048.0,37972200.0,31068.75,43.8027086159,21812.0,9.8091768043,0.00045889199995800004,165932786170000.0,37782.0,11737289,5978,19.58
587,2017-03-08,226583650.55900002,51148337.5752,55386.0,1690759936.0,44304600.0,31325.9375,40.3174840909,21959.0,18.890802448800002,0.0004216,170548353459000.0,36737.0,10826794,6016,18.88
588,2017-03-09,256176712.659,34779405.5758,64266.0,1490499968.0,31418400.0,30809.53125,49.768597101800005,25279.0,8.91505612745,0.000458,173893501621000.0,40634.0,14247085,5928,16.64
589,2017-03-10,254835887.26299998,70383100.5131,65132.0,1589639936.0,87506800.0,31027.03125,55.572756428199995,24370.0,17.7415086522,0.00043161408819900006,172946116683000.0,40870.0,13038231,5953,17.74
590,2017-03-11,327341625.337,70347078.6299,64803.0,1736630016.0,69150096.0,31235.46875,47.9614290612,24575.0,19.3618646,0.00042136,175150964855000.0,42064.0,12087164,6002,19.37
591,2017-03-12,534288589.446,59057084.9517,66646.0,1924659968.0,74628896.0,30849.53125,48.529026723,26291.0,21.466688974700002,0.00042,177744901362000.0,43861.0,12091870,5919,21.46
592,2017-03-13,490119755.96599996,176160224.873,81718.0,2108300032.0,255488000.0,31612.5,76.362749611,34428.0,23.557435330100002,0.00044100000000000004,180234563886000.0,56572.0,14808393,6040,23.5
593,2017-03-14,242053345.995,94694250.6006,77155.0,2563699968.0,101797000.0,31216.09375,74.82260577439999,30114.0,28.5556667167,0.000444190437075,179844868677000.0,50334.0,14505969,5961,28.57
594,2017-03-15,251831227.57700002,99300614.8785,81205.0,2571160064.0,170344000.0,31373.90625,64.3079895312,31541.0,28.6498564635,0.000424189494372,184131837910000.0,53787.0,14701161,5986,28.65
595,2017-03-16,1199556335.75,315548886.184,109950.0,3174749952.0,454417984.0,31431.71875,85.3988859834,44106.0,35.4475907113,0.00043413781383,185854482499000.0,75545.0,18395200,5990,35.36
596,2017-03-17,831838273.178,356386434.055,106635.0,4125479936.0,497534016.0,31841.875,88.9662025976,43498.0,46.2731963088,0.00043300297286400007,192810181597000.0,74865.0,17409797,6046,45.93
597,2017-03-18,1159776011.03,234929548.95700002,89920.0,4211830016.0,262180000.0,31482.34375,60.519844564399996,36157.0,46.990087383,0.00042136,197600563820000.0,61395.0,15052704,5991,46.87
598,2017-03-19,203759633.438,78451217.7153,84599.0,3193600000.0,239430000.0,30994.53125,57.003510352700005,31708.0,35.487364,0.000435510599013,190867062702000.0,54976.0,14255536,5950,35.53
599,2017-03-20,329262193.228,135630652.39200002,80264.0,4031269888.0,154700992.0,31670.3125,56.949211838900005,32278.0,44.852834933500006,0.0004216,199408455948000.0,54059.0,14049067,6066,44.83
600,2017-03-21,595027468.115,103294045.35100001,84298.0,3913619968.0,91265400.0,31013.28125,64.2187189342,32918.0,40.6181822235,0.0004216,199630954422000.0,54710.0,14934961,5957,43.51
601,2017-03-22,518982513.081,107854692.39799999,78821.0,3880120064.0,113952000.0,31375.46875,60.1964704441,30382.0,43.0837792,0.00042136,201632478166000.0,51419.0,14229741,6008,43.12
602,2017-03-23,519238135.09,98719994.4575,82434.0,3831310080.0,100724000.0,30980.9375,60.999082037600004,30353.0,25.925932819699998,0.00044100000000000004,210879379316000.0,52033.0,14860820,5914,42.57
603,2017-03-24,739574555.396,171550658.784,87775.0,3929230080.0,297046016.0,30840.9375,73.2890178984,36014.0,43.758851179,0.00042136,210999646760000.0,59769.0,15119557,5913,43.64
604,2017-03-25,686039725.098,145316677.162,84394.0,4825699840.0,223059008.0,31062.8125,58.0924530095,33779.0,53.583062177399995,0.00042136,211204752177000.0,57026.0,14474351,5962,53.58
605,2017-03-26,514122877.34800005,137593945.071,79534.0,4574539776.0,106859000.0,31172.34375,58.104728576099994,30235.0,29.463402585300003,0.00044100000000000004,221174912282000.0,50291.0,14202407,5981,50.77
606,2017-03-27,592432509.671,107412103.176,94570.0,4624990208.0,118978000.0,31005.3125,77.7392460667,33516.0,14.208380950999999,0.000461243999958,231656619439000.0,55390.0,17235336,5951,51.31
607,2017-03-28,581251513.011,121405655.50299999,84348.0,4482160128.0,97745296.0,30555.46875,63.8820732427,32439.0,26.5906316125,0.00044811201863399996,229548649836000.0,52220.0,15004116,5900,49.71
608,2017-03-29,704154538.997,132732166.90200001,93064.0,4561149952.0,144998000.0,31268.28125,69.3249844145,33266.0,21.848278816399997,0.00045889999999999993,232979944813000.0,54362.0,16432207,5988,50.57
609,2017-03-30,958276470.1830001,134839666.514,96209.0,4793280000.0,86885696.0,30819.84375,71.1051321568,38707.0,32.7809782848,0.00042898781496900003,236982475458000.0,62366.0,16859361,5910,53.12
610,2017-03-31,845828233.882,259615937.784,103102.0,4671190016.0,151416000.0,31208.28125,77.4006765275,44815.0,39.68231607,0.00042,240138785731000.0,68919.0,17607366,5971,51.75
611,2017-04-01,507445642.72400004,88110592.4347,80572.0,4517510144.0,92461904.0,30850.9375,57.2228813586,32155.0,25.070247053200003,0.00043331738769900003,239048359912000.0,49919.0,14239076,5926,50.03
612,2017-04-02,813276287.582,169135964.353,88948.0,4582700032.0,134604000.0,30440.78125,66.2670821195,35602.0,50.7340187688,0.000438939671226,242037399679000.0,55747.0,15602088,5846,50.74
613,2017-04-03,889181570.4219999,232178553.08900002,100221.0,4411030016.0,190512992.0,31186.25,74.7844575548,42729.0,48.851828198999996,0.00042,225777719719000.0,66442.0,16670862,5979,48.82
614,2017-04-04,398440104.915,119751890.808,86279.0,3969730048.0,157568000.0,31055.3125,64.97985001800001,35398.0,43.46143128,0.00043417165068900004,240588165763000.0,54399.0,14937629,5932,43.92
615,2017-04-05,577710544.315,124357749.76200001,87411.0,4037939968.0,119733000.0,31235.3125,68.3126860486,35448.0,41.3755506216,0.00044846,246279464732000.0,55076.0,15309698,5986,44.66
616,2017-04-06,837963501.0680001,182487120.901,95177.0,4089929984.0,147120000.0,30724.375,73.3886228889,40227.0,45.20100669560001,0.00042,248619327506000.0,63539.0,16458935,5880,45.22
617,2017-04-07,252789369.908,107605262.778,92846.0,3878210048.0,81474704.0,31074.53125,72.4189877162,32354.0,10.2215131012,0.000496581927429,249574617570000.0,51323.0,16508427,5946,42.87
618,2017-04-08,302543057.867,70340260.7252,72144.0,3783000064.0,74138800.0,30914.375,52.3271242527,29308.0,21.9092824902,0.0004216,252484807725000.0,45798.0,13347178,5936,41.8
619,2017-04-09,316554483.902,74154417.6741,74557.0,4009009920.0,55143000.0,30243.28125,56.805678809300005,28629.0,16.60314024,0.000458,253175099941000.0,44584.0,13671505,5797,44.28
620,2017-04-10,397159576.263,90509045.0103,75487.0,3919520000.0,44061500.0,30037.1875,63.0386079242,31500.0,27.0347009528,0.00044100000000000004,255973416951000.0,48356.0,14167405,5758,43.28
621,2017-04-11,382248293.8,82361948.9777,75891.0,3941100032.0,38303300.0,30450.46875,58.9152721743,30687.0,21.29673,0.00044100000000000004,261036955773000.0,46639.0,13901391,5849,43.5
622,2017-04-12,362321047.314,76602262.6386,80347.0,3938929920.0,88045696.0,30213.90625,80.6889592572,32313.0,21.523554135,0.00045932,260942044851000.0,48724.0,15583483,5779,43.46
623,2017-04-13,298680449.649,95725688.6056,84124.0,4198419968.0,157200000.0,30342.96875,61.658463320200006,34021.0,23.469970750100003,0.00044100000000000004,254806154901000.0,52208.0,15009867,5798,46.31
624,2017-04-14,383201927.399,113851025.514,81155.0,4531809792.0,91674400.0,30989.6875,62.896440048,32507.0,21.7197030145,0.000458,271575492216000.0,49984.0,14479698,5908,49.97
625,2017-04-15,189290668.604,77401409.6401,74820.0,4323100160.0,66207800.0,29998.125,57.8052513622,30948.0,19.1003663695,0.00044122,272397471549000.0,46787.0,13433504,5721,47.65
626,2017-04-16,95990392.0332,37378962.4945,70634.0,4450140160.0,31343800.0,30503.4375,55.117695420299995,27817.0,14.712,0.00045889999999999993,272581329413000.0,41252.0,12918655,5820,49.04
627,2017-04-17,132400158.48799999,70128916.8346,72546.0,4417310208.0,44013300.0,30648.125,60.473297243100006,29468.0,24.6106964286,0.000458,275532146093000.0,43476.0,13535483,5861,48.66
628,2017-04-18,447928884.429,107732250.65100001,83303.0,4387859968.0,78748496.0,30519.84375,73.744781758,34028.0,24.16,0.00045932,282740029975000.0,49501.0,15255030,5861,48.32
629,2017-04-19,518517798.61,127311199.162,85734.0,4608260096.0,76281000.0,29612.1875,78.3964845405,34367.0,25.3548580584,0.00046393199995800003,288750952024000.0,49642.0,15232878,5718,50.73
630,2017-04-20,559461579.5009999,99022549.0718,85450.0,4373799936.0,79600896.0,30422.1875,71.7927739585,35729.0,16.0629966021,0.00045932,283972104824000.0,52926.0,15124836,5859,48.13
631,2017-04-21,398990644.877,66098942.3254,81278.0,4512609792.0,45048300.0,30477.34375,92.1973650957,31522.0,15.0890907096,0.000479075373147,290822998187000.0,46055.0,15816592,5878,49.64
632,2017-04-22,360267180.058,88709105.0247,73539.0,4381289984.0,37357600.0,29990.3125,74.9201440567,30640.0,23.7198399683,0.00046073999995799997,297111347846000.0,43487.0,14070592,5792,48.18
633,2017-04-23,352367852.72800004,53037154.8407,77073.0,4420040192.0,36234000.0,30491.25,65.0892018179,30827.0,20.9283238217,0.00045889999999999993,298451239799000.0,44669.0,14032837,5864,48.59
634,2017-04-24,452038496.84599996,103351316.996,80531.0,4446470144.0,55580600.0,29782.96875,72.9798244742,35371.0,34.209,0.00045784170425699995,295211522662000.0,48059.0,14606195,5721,48.87
635,2017-04-25,410630349.389,63929394.9348,93033.0,4557870080.0,38264600.0,30760.3125,78.5742047341,33725.0,12.2795979506,0.00045932,298308056718000.0,49572.0,16530758,5897,50.07
636,2017-04-26,591900074.814,168556081.759,89642.0,4544370176.0,104884000.0,29332.1875,74.78972386310001,41015.0,20.3199374137,0.00042,308930766668000.0,56410.0,15352688,5637,49.91
637,2017-04-27,836271775.8160001,124316496.75299999,104494.0,4809630208.0,246775008.0,29330.0,87.3126909118,47164.0,16.1818112687,0.00044100000000000004,313695645589000.0,66325.0,17461864,5642,52.81
638,2017-04-28,958960427.911,213004372.45599997,106193.0,5669550080.0,346545984.0,29682.03125,79.2059684068,42681.0,26.732763399999996,0.000458,328632682259000.0,61267.0,18102978,5697,62.23
639,2017-04-29,1041089742.27,207996428.345,91335.0,6506489856.0,165448000.0,29217.65625,70.2026857963,39535.0,35.695,0.00044100000000000004,342092419789000.0,56620.0,15712416,5626,71.39
640,2017-04-30,1144929896.26,162056164.81,95202.0,6248840192.0,229944992.0,29368.59375,78.9586302744,41993.0,37.3442651727,0.00044403060462599997,332583752337000.0,59892.0,17303680,5648,68.54
641,2017-05-01,2157965699.16,540604395.6719999,112202.0,7234070016.0,376841984.0,29357.5,105.538214141,48108.0,39.7869338919,0.000462,336173059130000.0,66565.0,19933984,5624,79.32
642,2017-05-02,1598072602.97,224157579.33900002,110354.0,6992979968.0,193772992.0,29436.40625,112.73460265,45810.0,38.5647093264,0.00045932,335199972199000.0,64434.0,19447499,5619,76.65
643,2017-05-03,1794899714.29,193158237.23400003,97334.0,7050050048.0,141922000.0,29552.65625,77.3135060874,41382.0,38.625,0.00044100000000000004,339479348815000.0,58978.0,17102595,5649,77.25
644,2017-05-04,1906581394.15,329004130.739,114877.0,7277479936.0,366847008.0,29423.4375,92.4303399622,51346.0,45.0228100426,0.00044100000000000004,336420648319000.0,75455.0,18928062,5649,79.72
645,2017-05-05,2441483543.99,542198208.924,108514.0,8833519616.0,331928000.0,29702.03125,84.3533060609,50154.0,96.7179929051,0.00044100000000000004,349788393854000.0,72141.0,17993712,5675,96.73
646,2017-05-06,1515390556.9,188824667.096,95014.0,8669910016.0,151462000.0,29703.4375,84.3641463875,43007.0,67.418664452,0.000427326034233,349259962791000.0,61185.0,16659129,5678,94.91
647,2017-05-07,1985604220.38,197754156.542,106631.0,8942950400.0,183295008.0,29880.15625,105.73350580200001,48105.0,81.1044126083,0.00044100000000000004,353593236178000.0,67619.0,18994257,5718,97.87
648,2017-05-08,1871889642.43,232365377.795,117509.0,8569059840.0,231344000.0,29425.9375,95.6059639505,55811.0,93.75,0.0004216,353828372751000.0,78544.0,19226000,5640,93.75
649,2017-05-09,1872951046.21,330975205.864,112933.0,8341490176.0,363433984.0,29755.0,106.666628386,51934.0,91.23,0.00044100000000000004,365569658180000.0,72379.0,19149023,5672,91.23
650,2017-05-10,1748579943.3,207020491.82299998,109673.0,8337180160.0,145602000.0,29614.84375,104.904536929,50606.0,58.350584,0.00044100000000000004,363678633592000.0,70746.0,18226277,5648,91.15
651,2017-05-11,2100907149.3,190921793.151,117189.0,8213570048.0,132722000.0,29734.53125,109.39338022700001,52791.0,35.4016963545,0.00044100000000000004,369261726304000.0,74375.0,19111415,5702,89.77
652,2017-05-12,1676513899.15,215912332.825,107241.0,8184929792.0,145824992.0,29889.6875,109.060373522,47118.0,47.9422443126,0.00045411494211300006,379250622293000.0,66088.0,17941711,5688,89.43
653,2017-05-13,1210756343.16,98459434.5177,101332.0,8120390144.0,88742200.0,29253.28125,106.923588255,42640.0,33.5172715012,0.00046156637490599997,378491084797000.0,58392.0,17136980,5591,88.69
654,2017-05-14,1174624731.14,186635007.844,101348.0,8322379776.0,66046600.0,28217.5,106.37913661700001,44543.0,40.1025739296,0.00045356,404778572992000.0,61646.0,16964548,5402,90.87
655,2017-05-15,1628986860.99,246216036.878,122792.0,8316930048.0,170999008.0,28462.34375,132.123398808,52284.0,24.4434585627,0.000462,414047745749000.0,72899.0,20693161,5401,90.78
656,2017-05-16,2066619672.07,198533919.325,116341.0,8466469888.0,152284992.0,28717.96875,137.143767604,51988.0,54.610166685100005,0.000458,417079615833000.0,70946.0,19884101,5457,92.39
657,2017-05-17,1437441717.23,405751442.552,140135.0,8181519872.0,183031008.0,27898.90625,220.21943719,59673.0,88.693824345,0.000501409352199,408103955236000.0,82284.0,22923889,5325,89.25
658,2017-05-18,906290175.435,186558893.70200002,137409.0,8238110208.0,196236992.0,28480.78125,158.49859326700002,59136.0,31.340160232800002,0.000462,414448297047000.0,82555.0,23186801,5462,89.84
659,2017-05-19,1592409569.58,420424972.942,161568.0,8902240256.0,626945024.0,28381.25,173.98585540599998,72168.0,66.2912917414,0.00044100000000000004,431650025953000.0,103850.0,26042096,5424,97.05
660,2017-05-20,1333990065.36,266681372.659,130912.0,11856600064.0,331455008.0,28652.03125,155.579769682,52744.0,33.5740088866,0.000458,439714321376000.0,78348.0,22937331,5489,129.22
661,2017-05-21,1788196177.91,502858655.865,149699.0,11705700352.0,570361024.0,28654.0625,160.523136918,60759.0,36.9866,0.00045889999999999993,451327099501000.0,87231.0,24934577,5437,127.54
662,2017-05-22,4361783177.21,814430486.6889999,176255.0,14522099712.0,1188909952.0,28769.21875,182.632419995,76576.0,85.3453686,0.00045179136926699995,463102600090000.0,115791.0,29136060,5468,158.17
663,2017-05-23,2854682760.95,413750470.02099997,187121.0,15687999488.0,530708992.0,28576.09375,253.72864219099998,84639.0,66.1567206456,0.000462,448716876168000.0,113614.0,35909385,5419,170.82
664,2017-05-24,3063663176.95,678248364.598,187293.0,16779700224.0,561014016.0,28640.625,272.09067931,82373.0,91.0260290407,0.000465317999958,458978033229000.0,113071.0,36173675,5427,182.65
665,2017-05-25,3013637715.04,753054437.296,183010.0,17446600704.0,943636992.0,28838.90625,218.68988503900002,82061.0,95.0707241675,0.000465317999958,457711429093000.0,116203.0,32528706,5465,189.85
666,2017-05-26,3133264955.3,714114862.48,169818.0,16106999808.0,792457984.0,28963.75,206.055826499,75844.0,84.2091946197,0.00044100000000000004,456542217590000.0,105820.0,30531110,5492,175.22
667,2017-05-27,2042000351.64,487765081.556,149450.0,14695999488.0,1217059968.0,28775.46875,182.127259991,65465.0,80.3974624461,0.00044592091175100004,473267747835000.0,89917.0,27884438,5439,159.82
668,2017-05-28,1687759371.77,365972712.829,155271.0,14608600064.0,717971008.0,28823.28125,192.525514182,64124.0,33.2171411977,0.00045932,469177108437000.0,87180.0,29330685,5453,158.82
669,2017-05-29,1882790775.71,364135622.661,158547.0,15654599680.0,718828032.0,29537.34375,192.62455813,69703.0,55.3494303086,0.00044347556448300003,487713080395000.0,96212.0,27460457,5579,170.13
670,2017-05-30,2705172512.47,933254256.9410001,193618.0,18004699136.0,1586669952.0,29819.375,319.925871867,84394.0,85.8836116342,0.000462,513216553999000.0,116321.0,39451502,5581,195.61
671,2017-05-31,5493605928.31,1136369142.92,214126.0,21321900032.0,1271600000.0,28748.4375,634.0721771230001,104710.0,231.34842000000003,0.000504,519723790251000.0,141872.0,37032042,5412,231.58
672,2017-06-01,4054065979.89,793845049.7210001,199160.0,21264799744.0,812924032.0,28069.375,253.293470844,95854.0,102.02075849299999,0.00049275119796,561001177690000.0,130722.0,34509606,5276,230.89
673,2017-06-02,3875800770.29,753338776.7,194911.0,20479000576.0,469532000.0,26820.625,291.597841474,80501.0,46.550556291499994,0.000469056095823,574505829451000.0,108821.0,38367548,5087,222.29
674,2017-06-03,3578719097.5,509350563.497,175666.0,20593500160.0,427896000.0,27526.40625,228.134695773,79530.0,79.2599038707,0.00045274433221499996,575747699940000.0,107271.0,34546600,5206,223.46
675,2017-06-04,3192118016.33,464391046.621,180136.0,20659800064.0,753820032.0,27232.5,255.713870928,81765.0,56.7786381214,0.000504,597678402421000.0,106987.0,33323391,5160,224.12
676,2017-06-05,4392063834.09,671932209.24,190305.0,22615799808.0,435660000.0,27789.84375,219.924346992,90496.0,98.8473315554,0.000462,599656274911000.0,121599.0,33797068,5249,245.26
677,2017-06-06,5230294096.68,651651697.413,200523.0,22930399232.0,741553024.0,27483.75,265.075762618,93827.0,88.25299999999999,0.000463262367036,615096733616000.0,126587.0,38401877,5208,248.6
678,2017-06-07,4987511236.07,701959387.4369999,207180.0,24382199808.0,461648992.0,27770.78125,277.96346869900003,91967.0,55.9076055297,0.00048300000000000003,632534102306000.0,124779.0,38704316,5239,264.26
679,2017-06-08,4111178789.15,466015068.59099996,187700.0,23810899968.0,385494016.0,27631.25,239.515279975,87376.0,57.8098811449,0.000480517127097,640654778421000.0,114258.0,36109080,5209,257.99
680,2017-06-09,4312002844.38,519362673.27900004,215831.0,24164999168.0,557985984.0,27650.0,250.508480829,98491.0,57.5085507455,0.000450328527432,639988327012000.0,133704.0,39011663,5214,261.75
681,2017-06-10,3385162059.94,804653247.498,213356.0,26043699200.0,1611629952.0,28158.75,214.55964112400002,102905.0,106.505219833,0.00044100000000000004,662233224481000.0,142957.0,35148297,5332,282.01
682,2017-06-11,4298048234.64,906891893.832,240490.0,31296800768.0,1373219968.0,27926.71875,313.877609553,116207.0,123.912780058,0.000463298461752,682857346035000.0,164496.0,45421663,5246,338.79
683,2017-06-12,9513491872.16,1825247488.24,292941.0,31525300224.0,2882650112.0,28100.625,512.809391034,144433.0,211.349926643,0.0005073814589340001,676331454424000.0,195936.0,49494648,5237,341.16
684,2017-06-13,8879699073.96,1371480845.54,280054.0,36574498816.0,1717379968.0,28276.09375,294.642099272,140873.0,137.428794761,0.000471636276384,694617337544000.0,194229.0,46430202,5272,395.69
685,2017-06-14,5673453695.58,1216964706.71,250410.0,36761600000.0,1272579968.0,28268.75,254.758374393,125710.0,124.295708706,0.000447037799355,713189048799000.0,171944.0,42038785,5293,397.59
686,2017-06-15,7695523285.1,1087798084.01,261617.0,33158199296.0,2463450112.0,28198.75,279.620592391,128892.0,150.78770804200002,0.00046873691974199993,728250481341000.0,177349.0,43457704,5305,358.51
687,2017-06-16,6774705232.78,759387087.0569999,248003.0,33415800832.0,1096280064.0,28370.9375,257.508486547,116218.0,84.4814171032,0.00044100000000000004,737124773387000.0,158967.0,42871543,5336,361.18
688,2017-06-17,3966396494.97,684021833.904,242022.0,34231300096.0,904652992.0,28299.0625,238.660364103,114517.0,84.86160014890001,0.00044100000000000004,761529525102000.0,155180.0,42007824,5279,369.88
689,2017-06-18,3803556773.51,780625335.204,245957.0,35133800448.0,904702976.0,28587.5,251.896899622,117715.0,76.8908344871,0.00044100000000000004,769922648870000.0,161847.0,42408123,5347,379.52
690,2017-06-19,4328047629.36,877611206.5669999,286209.0,34435698688.0,685171968.0,28632.96875,283.021105676,135921.0,78.0904392483,0.00044100000000000004,775466020583000.0,181793.0,47773213,5334,371.86
691,2017-06-20,5571416323.6,1672746775.7,308488.0,34304000000.0,1020390016.0,26705.625,720.031462997,151615.0,370.163506311,0.00056165262888,847174003427000.0,205276.0,45985862,4967,370.33
692,2017-06-21,2230562942.07,1326918706.68,221289.0,33310500864.0,1420130048.0,26154.53125,913.388218755,127584.0,361.74573116,0.00126,874308762318000.0,122133.0,30341647,4898,359.54
693,2017-06-22,3123782439.92,1256117891.88,284225.0,31302619136.0,925766976.0,26533.28125,684.94304555,149840.0,125.27820451,0.00105,872419319204000.0,185242.0,42970292,4944,337.73
694,2017-06-23,3587175046.92,944593459.964,276012.0,31195850752.0,593206976.0,26102.5,469.92945042300005,141003.0,100.636814985,0.00105,881532422540000.0,191168.0,44611096,4890,336.48
695,2017-06-24,3980981514.0,727575366.03,250570.0,31681343488.0,673585024.0,26495.0,640.185604613,129924.0,105.9053,0.00105,888679962205000.0,155969.0,44128984,4939,341.63
696,2017-06-25,1490702251.78,871291542.635,231135.0,30005925888.0,1186880000.0,26383.125,411.721489721,118838.0,66.8757817915,0.00084,904653518657000.0,137205.0,44232079,4926,323.47
697,2017-06-26,3390108164.61,1262906703.89,316788.0,28111192064.0,2081810048.0,26699.0625,875.310976343,161654.0,154.343628096,0.00078293241117,923853229185000.0,220195.0,47386703,4965,302.95
698,2017-06-27,3426817467.53,927119674.5489999,252995.0,25309749248.0,1973869952.0,26582.34375,332.03251304599996,131370.0,61.075595497399995,0.0007769999999999999,930359199332000.0,161464.0,39561292,5001,272.69
699,2017-06-28,3231405198.12,650225448.315,274241.0,27206987776.0,2056550016.0,26639.53125,773.236091502,134120.0,47.8162255933,0.0009754135412070001,950061337461000.0,158630.0,49635587,4961,293.04
700,2017-06-29,3827024930.72,1180459976.9,263791.0,30495309824.0,1508579968.0,27012.03125,466.282393834,128478.0,58.7973020154,0.000736737810942,962749040901000.0,159499.0,47557845,5027,328.37
701,2017-06-30,3176407166.57,742886265.7060001,252652.0,28161871872.0,1011800000.0,26856.25,352.344502266,125917.0,60.7421210676,0.00045936,972009000388000.0,153269.0,44317423,5036,303.15
702,2017-07-01,2995174907.75,914227341.401,240465.0,27259449344.0,1089200000.0,26680.0,315.74464317,118459.0,58.5083436155,0.00045932,992636469503000.0,140810.0,40601554,5009,293.35
703,2017-07-02,2094322786.46,565852519.314,248617.0,25572796416.0,1123330048.0,26715.46875,317.468243776,116551.0,35.0216587377,0.0004435421599999999,1002208383110000.0,143579.0,42803898,5034,275.12
704,2017-07-03,7321288905.07,800649999.911,302032.0,26815934464.0,851408000.0,27131.25,425.920316212,139815.0,33.3738454008,0.000520216979158,1012941506660000.0,167250.0,51240590,5052,288.41
705,2017-07-04,5820713903.2,627272923.362,281465.0,26244990976.0,687691008.0,27365.78125,377.047005196,137399.0,35.322825365300005,0.00044100000000000004,1027254107610000.0,156867.0,51449445,5078,282.19
706,2017-07-05,2086591989.27,656803945.651,271606.0,25406922752.0,790256000.0,26760.3125,409.09097089,126130.0,32.772,0.00044100000000000004,1022956030260000.0,156227.0,50319629,4985,273.1
707,2017-07-06,2348118443.57,519785119.057,258791.0,25019516928.0,623080000.0,26926.5625,304.771433494,123860.0,35.017182257600005,0.00044100000000000004,1037216808570000.0,151360.0,44555730,5046,268.86
708,2017-07-07,2557834960.19,515199737.768,295389.0,25160841216.0,687251968.0,27287.96875,356.29380692,141543.0,29.858301406,0.000459667947606,1038186123700000.0,182196.0,49359741,5084,270.35
709,2017-07-08,1943388315.67,473862192.205,248142.0,22890702848.0,754958016.0,27063.28125,360.274207471,114781.0,28.7925985085,0.000462,1055962892060000.0,144882.0,45193658,5087,245.89
710,2017-07-09,948628891.632,311414330.82,225189.0,23454654464.0,505118016.0,26943.90625,256.112816522,106757.0,26.777868958800003,0.0004719523297230001,1071107527150000.0,131487.0,35557885,5094,251.82
711,2017-07-10,2798327851.18,741646042.87,302633.0,22640531456.0,937219008.0,24433.59375,261.598672524,136601.0,26.5821931924,0.00042,1198734948520000.0,184636.0,48632471,4594,243.01
712,2017-07-11,2980614705.87,908621240.185,291677.0,19712309248.0,1440950016.0,23968.125,287.290319404,137155.0,42.4527721384,0.000446022010497,1214202792080000.0,172369.0,47388616,4520,211.52
713,2017-07-12,2735556477.76,675764887.512,283828.0,18377590784.0,1241190016.0,23934.21875,330.33422877,132086.0,25.6204244477,0.00044667804594,1185958514380000.0,163706.0,48403498,4509,197.15
714,2017-07-13,5304686613.5,833130334.967,260745.0,21613936640.0,828489024.0,23775.3125,327.42187989,117890.0,23.416496205900003,0.00044100000000000004,1207944603410000.0,143913.0,48168597,4512,231.81
715,2017-07-14,5368461350.13,673885234.418,249381.0,19541268480.0,749382016.0,23771.25,275.880608776,116171.0,26.7670504492,0.00042,1182555714990000.0,146501.0,45199290,4502,209.53
716,2017-07-15,5025524457.03,687061786.391,231961.0,18630193152.0,810451968.0,24148.59375,288.040626935,107888.0,39.7650217075,0.000462,1207944998990000.0,136491.0,40264684,4603,199.71
717,2017-07-16,4569387581.66,979813259.9269999,249138.0,15823085568.0,1516889984.0,24009.6875,276.731320515,114300.0,27.8097791456,0.00044100000000000004,1243781955460000.0,148763.0,42202748,4575,169.57
718,2017-07-17,3791199507.48,540300767.3659999,248473.0,14932733952.0,1669500032.0,23518.28125,281.50904841700003,116017.0,26.4593397879,0.00044100000000000004,1204494095370000.0,148824.0,43761400,4459,159.99
719,2017-07-18,5374199653.17,672241264.7509999,271055.0,18207434752.0,2709260032.0,23954.0625,423.67794291800004,124912.0,30.773614804,0.00047310106235699996,1213897355550000.0,159970.0,51364024,4551,195.03
720,2017-07-19,5868629190.74,1072420713.06,270122.0,21939337216.0,2328790016.0,24483.59375,324.838750478,128267.0,30.4276936919,0.00044100000000000004,1233998957750000.0,161719.0,47678315,4637,234.94
721,2017-07-20,4397296489.45,618518006.72,250065.0,19187824640.0,2224999936.0,24492.8125,256.133190044,123585.0,25.6627097351,0.00043066400000000004,1271418308090000.0,158267.0,43401483,4632,205.42
722,2017-07-21,4864175619.15,413858105.823,232560.0,21121122304.0,1006129984.0,23842.1875,309.641556642,116588.0,26.3812670579,0.00045932,1304970901020000.0,146635.0,39347024,4543,226.06
723,2017-07-22,1083530547.68,348550426.96800005,205574.0,20360077312.0,618259968.0,24307.34375,224.825603323,100051.0,23.779709924400002,0.00044100000000000004,1278259908800000.0,122995.0,37152575,4649,217.86
724,2017-07-23,1676926848.89,395314827.715,260490.0,21418291200.0,649614976.0,24483.28125,288.49399771599997,134918.0,23.6498849536,0.00044806958208599995,1315027849310000.0,159634.0,43256183,4660,229.12
725,2017-07-24,4889377600.73,533519231.35800004,263095.0,21158543360.0,431691008.0,24058.90625,309.44027512400004,118577.0,23.7649854171,0.00044907091355699994,1302508499780000.0,144558.0,48384541,4582,226.29
726,2017-07-25,5287314540.96,559300539.959,242956.0,20985184256.0,1095760000.0,24692.65625,355.48613773,115042.0,35.1067929437,0.00047106833283300004,1328374995590000.0,143214.0,45762865,4686,224.37
