date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount,price(USD)
2016-05-13,89567735.9805,89567735.9805,47739,804646976.0,31276900.0,32196.71875,43.1908783962,18489,10.3476197258,0.00042,3.68146502493E+13,37723,10152483,6064,10.06
2016-05-14,63066045.6576,63066045.6576,45745,840395008.0,18808000.0,31667.8125,35.4513350692,16644,10.7337394024,0.00042,3.6846069042E+13,35606,10026668,5958,10.51
2016-05-15,15286302.5682,15286302.5682,43073,819398976.0,9218400.0,31805.46875,31.3052073619,16087,10.2682296151,0.00042,3.71148996809E+13,33287,9261226,6015,10.24
2016-05-16,15439795.1152,15439795.1152,37424,798115968.0,29079900.0,31514.6875,27.5984398169,15262,10.0630490793,0.00042,3.73766234665E+13,31777,8890288,5961,9.97
2016-05-17,14943178.9877,14943178.9877,40309,896505024.0,37198700.0,32192.1875,28.4667373773,16884,11.3494880487,0.00042,3.6463139573E+13,34937,9197729,6071,11.19
2016-05-18,22897188.3044,22897188.3044,46033,975878016.0,65389900.0,32404.375,35.0700451096,19509,12.3324501174,0.00042,3.79009605051E+13,39974,10239435,6063,12.18
2016-05-19,36500039.6727,36500039.6727,44523,1085570048.0,53757500.0,31903.59375,33.1446751217,18334,13.6175519748,0.00042,3.95174016778E+13,38230,9474699,6011,13.54
2016-05-20,41253994.5053,41253994.5053,45177,1191079936.0,50544100.0,32089.6875,38.0279693732,17302,15.0080335515,0.00042,4.00477460833E+13,37676,10124981,6037,14.85
2016-05-21,14253498.9648,14253498.9648,43621,1098220032.0,24648400.0,31835.78125,35.7999311369,16643,13.6903074948,0.00042,4.06545257879E+13,36177,10004239,5981,13.69
2016-05-22,9547000.26824,9547000.26824,38895,1126809984.0,17938900.0,32260.0,28.8760891148,15542,14.0930071776,0.00042,4.00589814907E+13,34244,9089009,6084,14.04
2016-05-23,18213900.6766,18213900.6766,43806,1146470016.0,23842800.0,32080.625,29.6344093351,18109,14.5495791252,0.00042,4.03322552831E+13,39198,9430693,6013,14.28
2016-05-24,23953290.1865,23953290.1865,42911,1068670016.0,41560600.0,32003.28125,28.5958066832,17253,13.5366770198,0.00042,4.11046630453E+13,38417,9185186,6010,13.31
2016-05-25,23565630.503,23565630.503,46443,1027939968.0,27444700.0,32357.03125,32.7334181652,17709,12.8042783453,0.00042,4.10158417288E+13,38964,10067538,6029,12.79
2016-05-26,16253102.0994,16253102.0994,51147,1006080000.0,20764000.0,32044.375,35.5583958399,24303,6.58422279489,0.00042,4.19502852421E+13,44616,10432396,6019,12.52
2016-05-27,33316695.57,33316695.57,49006,996292992.0,57496400.0,32321.71875,37.9956614517,19766,12.5627693195,0.00042,4.17422347186E+13,40382,10437181,6045,12.39
2016-05-28,25664511.0433,25664511.0433,70148,911724032.0,47274800.0,32318.59375,80.9727864538,25572,1.08672234636,0.000490942676196,4.27036964938E+13,42590,14661899,6019,11.33
2016-05-29,12578836.0854,12578836.0854,45890,974784000.0,28598400.0,31969.21875,38.7887229112,18727,7.11640126315,0.00042,4.36185420417E+13,37048,10053964,6001,12.11
2016-05-30,12554282.015,12554282.015,42927,992329024.0,14733800.0,32007.1875,31.8557468224,17501,12.3286862385,0.00042,4.33924476154E+13,36091,9270784,6007,12.33
2016-05-31,13285788.4957,13285788.4957,44386,1026409984.0,42433400.0,31529.21875,31.1542376751,18219,12.6663364919,0.00042,4.35861423961E+13,37852,9460402,5936,12.74
2016-06-01,11426151.5846,11426151.5846,42221,1136899968.0,22471300.0,32147.96875,31.2007542113,17480,14.1110735538,0.00042,4.20004078243E+13,35838,9433742,6039,14.11
2016-06-02,7617576.9446,7617576.9446,39666,1127830016.0,10477200.0,32182.1875,25.8601070977,17324,14.0031521982,0.00042,4.29030447593E+13,35640,8824056,6072,13.99
2016-06-03,8626164.32528,8626164.32528,39834,1108220032.0,22981500.0,32272.1875,25.2400897144,16847,13.7628542738,0.00042,4.49920499964E+13,35947,8613025,6029,13.74
2016-06-04,6505487.39979,6505487.39979,37875,1118460032.0,15792400.0,32141.5625,24.3835327478,16495,9.80662978621,0.00042,4.49994281896E+13,33092,8476495,6016,13.86
2016-06-05,6299166.9956,6299166.9956,37896,1110690048.0,11088400.0,31583.125,23.8388060764,16429,13.7666658195,0.00042,4.48809714249E+13,34160,8324794,5963,13.76
2016-06-06,7492847.55902,7492847.55902,38957,1130349952.0,8720400.0,32371.875,25.8661862688,17409,14.0051283745,0.00042,4.52780574718E+13,34813,8707773,6108,14.0
2016-06-07,14713118.2794,14713118.2794,46141,1126329984.0,21421600.0,31945.9375,67.4821121368,17192,7.1589869685,0.000435630215181,4.62074505969E+13,35464,10138535,5990,13.95
2016-06-08,31472133.2936,31472133.2936,40433,1172230016.0,16941800.0,32302.96875,28.4308121929,17780,14.5039058,0.00042,4.58506201552E+13,35096,8752444,6091,14.51
2016-06-09,6715861.12979,6715861.12979,39854,1166450048.0,8256830.0,32225.9375,28.8947670119,17198,14.4342732878,0.00042,4.81578178662E+13,35039,8994870,6092,14.43
2016-06-10,13101951.4866,13101951.4866,40145,1162499968.0,11312900.0,31164.21875,28.8965116069,17681,13.5959165514,0.00042,4.68621573716E+13,34757,8483071,5902,14.38
2016-06-11,7362913.53395,7362913.53395,36901,1125180032.0,12176500.0,32371.71875,27.2246302396,14568,13.9515691536,0.00042,4.68171855108E+13,31928,8446642,6114,13.91
2016-06-12,16883336.9226,16883336.9226,42581,1148070016.0,38210300.0,32220.625,29.1641009981,18480,10.9275900129,0.00042,4.73678074533E+13,37697,8870414,6065,14.19
2016-06-13,19039591.9725,19039591.9725,46185,1276930048.0,38023400.0,32224.21875,36.9064528155,21158,15.774390368,0.00042,4.91461953192E+13,39885,9729976,6084,15.77
2016-06-14,25601444.9905,25601444.9905,50335,1426499968.0,64412200.0,32145.46875,38.4692114358,21345,16.408007999,0.00042,4.96402689149E+13,41092,10340271,6035,17.61
2016-06-15,17545839.5748,17545839.5748,43251,1531789952.0,19393400.0,31867.03125,30.4563759146,19197,18.9082383444,0.00042,4.97337938971E+13,37594,9148254,6007,18.91
2016-06-16,28596065.1493,28596065.1493,43392,1488419968.0,38531000.0,31877.65625,40.8152922506,17846,18.4168930752,0.00042,4.96849258966E+13,36609,9647504,6015,18.36
2016-06-17,167154250.229,167154250.229,66558,1674540032.0,199408000.0,33412.65625,229.306004249,26406,6.21632249026,0.000486100011075,4.83745887823E+13,48553,12504619,5849,20.65
2016-06-18,80204821.3346,80204821.3346,63083,1247529984.0,133937000.0,34390.9375,271.194911214,24515,9.4619871674,0.000494811546201,4.56847369119E+13,45292,12036307,5889,15.38
2016-06-19,20705747.3483,20705747.3483,51035,906291968.0,69783600.0,33195.46875,54.1274846775,21471,8.9072443988,0.00042,4.9439350924E+13,41953,10105052,6222,11.17
2016-06-20,32779942.7807,32779942.7807,47118,993502976.0,58143600.0,31714.84375,51.7672177062,20550,8.67660605579,0.0004216,5.11707556638E+13,37656,10165620,5949,12.24
2016-06-21,113429210.99,113429210.99,47323,960014016.0,69245600.0,31988.4375,82.8444351301,20630,11.817023133,0.000458,4.99986347634E+13,38115,9769499,5999,11.82
2016-06-22,32438975.748,32438975.748,48615,1072510016.0,96994096.0,32670.625,51.4450641653,22426,13.2,0.00042,5.10039761419E+13,40344,9910234,6139,13.2
2016-06-23,24205997.6447,24205997.6447,41908,1074240000.0,30806400.0,31848.125,31.9782696885,19008,13.2272844621,0.00042,5.34566477882E+13,36244,9084668,6003,13.22
2016-06-24,18660139.5138,18660139.5138,45331,1112589952.0,33332900.0,32171.875,39.4267481733,19561,7.0235902512,0.00042,5.279188107E+13,37553,9895140,6042,13.68
2016-06-25,19874275.0855,19874275.0855,36684,1163529984.0,15383100.0,31685.9375,28.3016482214,17644,14.304598445,0.00042,5.34456341971E+13,32673,8484422,5998,14.3
2016-06-26,9140222.91874,9140222.91874,41613,1160589952.0,14747600.0,32314.6875,27.4679857904,21208,8.1410171732,0.00042,5.38924953897E+13,37015,8791244,6052,14.26
2016-06-27,9318601.21693,9318601.21693,39663,1124169984.0,10994700.0,32094.84375,27.658056518,18469,13.8083846443,0.00042,5.53063088151E+13,35219,8531010,6052,13.81
2016-06-28,22762515.5117,22762515.5117,43089,1134339968.0,43436600.0,32161.40625,32.1001779297,20243,13.9390416671,0.00042,5.58333524045E+13,38101,8994023,6067,13.93
2016-06-29,16438654.9609,16438654.9609,49897,991926016.0,26982800.0,31870.0,56.8564521144,19017,3.9387942128,0.000441563972682,5.49382857775E+13,36331,10736105,5991,12.17
2016-06-30,11042333.6439,11042333.6439,63952,1027260032.0,15801300.0,31982.96875,87.8874111626,19129,1.26047674917,0.000580322704857,5.49988115596E+13,35871,14166963,5985,12.6
2016-07-01,10823704.4283,10823704.4283,40085,1014220032.0,17236500.0,32621.40625,45.4540962086,18577,12.4382174724,0.00042,5.52501989684E+13,35401,8454424,6127,12.44
2016-07-02,5696471.01162,5696471.01162,39257,996510016.0,8987070.0,31916.5625,24.3756055503,19153,12.2251961919,0.00042,5.66119504398E+13,35405,8298501,6003,12.22
2016-07-03,6352361.13911,6352361.13911,39757,989132032.0,10588700.0,32039.6875,30.7268765864,18783,12.12,0.00042,5.77486548133E+13,35248,8485016,6045,12.12
2016-07-04,13851363.9828,13851363.9828,39950,954849024.0,12943500.0,32137.1875,26.7728809561,19745,11.6952743765,0.00042,5.74340777691E+13,35043,8583554,6067,11.7
2016-07-05,121191927.581,121191927.581,39270,935729984.0,45526900.0,31581.5625,30.1588816601,19619,11.4650759012,0.00042,5.84221321751E+13,34430,8747132,5949,11.46
2016-07-06,11261212.0278,11261212.0278,37900,864062976.0,18137300.0,32354.84375,29.6920773155,18933,10.5912351551,0.00042,5.70543564835E+13,33919,8576025,6088,10.58
2016-07-07,14193243.6221,14193243.6221,40433,861144000.0,15407200.0,31895.9375,26.6133004483,19140,10.54492757,0.00042,5.77014385555E+13,36268,8535650,6036,10.54
2016-07-08,10895624.8367,10895624.8367,42506,827089984.0,20039800.0,31949.53125,39.3474835453,19847,7.94375289427,0.00042,5.78632927979E+13,36352,9477518,5996,10.12
2016-07-09,6795039.21264,6795039.21264,40410,933945984.0,17254800.0,32798.125,49.1146846651,19189,11.2882132,0.00042,5.63973822028E+13,34787,8678983,6126,11.42
2016-07-10,7351470.58462,7351470.58462,39358,896899008.0,5479240.0,31965.46875,27.646053878,19176,10.96,0.00042,5.84641063494E+13,35282,8506917,6046,10.96
2016-07-11,13544110.0194,13544110.0194,38582,895670016.0,13098000.0,31985.3125,28.5486932576,18951,10.9495159291,0.00042,5.92613274518E+13,34662,8565060,6029,10.94
2016-07-12,9066435.69613,9066435.69613,40811,855555008.0,11127700.0,31757.34375,32.6386390419,19669,9.9273955,0.00042,5.97365774705E+13,35665,9409583,6006,10.45
2016-07-13,9927120.69292,9927120.69292,35740,860769984.0,6715660.0,32157.96875,24.749750158,17211,10.5317466614,0.00042,5.98510402404E+13,31768,8257125,6086,10.51
2016-07-14,11157572.5309,11157572.5309,42809,868508992.0,23621900.0,31815.15625,32.4096418807,19792,6.40374798877,0.00042,5.98350503305E+13,37359,9217881,6001,10.6
2016-07-15,49665134.2958,49665134.2958,41110,942817024.0,26838900.0,31884.6875,29.146970369,19467,11.5,0.00042,5.87124751177E+13,35919,8727439,5988,11.5
2016-07-16,9396276.23024,9396276.23024,38062,977657984.0,10445700.0,32166.09375,23.880860192,18613,7.1676165708,0.00042,5.85913184392E+13,33476,8206164,6081,11.92
2016-07-17,9085925.09895,9085925.09895,33914,953761984.0,17921600.0,31781.71875,19.6470124335,16016,11.6488514812,0.00042,5.96112311316E+13,30720,7619381,6029,11.62
2016-07-18,32688364.6591,32688364.6591,39198,917150976.0,15931900.0,32498.125,25.6532652757,17855,11.1710178198,0.00042,5.97735424632E+13,33839,8537048,6109,11.17
2016-07-19,108020730.856,108020730.856,44184,907134976.0,21730000.0,31773.90625,29.2178985719,25050,11.4142239673,0.00042,6.03929563991E+13,39466,8966339,5970,11.05
2016-07-20,335446489.674,335446489.674,50631,952142976.0,60226100.0,31911.09375,75.5856876749,22501,2.59749188207,0.000453682366158,5.89291137744E+13,39002,10214788,5946,11.59
2016-07-21,47096719.2276,47096719.2276,44882,1024000000.0,24636900.0,32787.5,34.2105207171,21053,9.80747741904,0.00042,5.97626320027E+13,36531,9367530,6154,12.46
2016-07-22,45889703.2253,45889703.2253,48458,1040640000.0,74779504.0,31690.625,37.4178476059,23021,12.6546828,0.00042,5.9595509484E+13,40690,9774860,5957,12.66
2016-07-23,46476036.335,46476036.335,45006,1206189952.0,32489700.0,32391.25,33.0563051968,20893,13.7970087102,0.00042,6.07965290612E+13,33999,9116447,6093,14.67
2016-07-24,241616448.695,241616448.695,58215,1176249984.0,77750800.0,31480.0,37.34635349,26649,14.490196864,0.0004216,6.09119532452E+13,43422,10668193,5937,14.3
2016-07-25,161980594.537,161980594.537,54856,1048920000.0,36673800.0,31991.5625,39.4303377071,23721,12.8002310926,0.00042,5.80412216532E+13,41054,10476097,6030,12.74
2016-07-26,367451282.492,367451282.492,61930,1137660032.0,94428800.0,30770.0,45.4888850849,29191,14.0513320126,0.00042,5.74847521931E+13,45454,11304977,5809,13.82
2016-07-27,204740896.415,204740896.415,53035,992644992.0,58278800.0,32945.3125,38.2401256064,27087,11.971433988,0.000433123247172,5.1386968381E+13,36408,10532631,6175,12.05
2016-07-28,158799908.351,158799908.351,48555,1069560000.0,24603900.0,32354.21875,63.9512623846,23696,12.9914744221,0.0004491,5.56873649325E+13,35713,9788697,6081,12.98
2016-07-29,91052791.905,91052791.905,47243,1058220032.0,14082300.0,31939.375,45.6820482747,21508,11.0824950238,0.00042,5.51458247129E+13,32788,9554562,5979,12.84
2016-07-30,66653176.1649,66653176.1649,42011,1055409984.0,9047810.0,31641.71875,29.9904692087,20209,11.62110592,0.00042,5.46791074354E+13,31253,8733580,5981,12.8
2016-07-31,58325872.4032,58325872.4032,48749,1026310016.0,25441400.0,32219.53125,30.3715109,21058,12.4352419488,0.00042,5.44825433668E+13,36312,9557967,6029,12.44
2016-08-01,98003978.0481,98003978.0481,45978,981734976.0,23999500.0,31594.375,30.4418022721,21247,11.89,0.00042,5.44424846512E+13,31639,9303412,5961,11.89
2016-08-02,184570696.966,184570696.966,49041,903977984.0,88803296.0,31355.15625,33.9640038066,19844,11.1261021705,0.00042,5.07969041836E+13,32208,9945531,5894,10.95
2016-08-03,115753559.142,115753559.142,49475,733203968.0,53979400.0,31703.90625,33.0260360954,22255,3.6532113096,0.000441862303512,4.86329168869E+13,35766,9965317,5984,8.88
2016-08-04,54019524.9781,54019524.9781,46761,851992000.0,38151400.0,32856.5625,32.4119004697,21442,10.3266131171,0.00042,5.10899123131E+13,33079,10010245,6192,10.31
2016-08-05,64673156.2712,64673156.2712,43212,910856000.0,15487900.0,32232.03125,29.404612597,20389,11.0204876708,0.00042,5.33050741657E+13,31574,9261665,6065,11.02
2016-08-06,27946389.6319,27946389.6319,41487,902752000.0,16712600.0,31586.09375,26.0545090408,19233,10.9230888389,0.00042,5.30044848653E+13,30027,8759063,5978,10.92
2016-08-07,34517851.8044,34517851.8044,42955,898339968.0,16551000.0,32294.84375,27.6960324326,19758,10.854506729,0.00042,5.3577776788E+13,30963,8952576,6077,10.86
2016-08-08,32111821.3567,32111821.3567,42984,903184000.0,14956700.0,32175.9375,53.896575426,19723,10.9096610896,0.00042,5.48101964429E+13,30370,9111556,6059,10.91
2016-08-09,62882051.3417,62882051.3417,47057,933430976.0,36656600.0,32666.40625,31.4768203967,21993,11.2652859354,0.00042,5.67547413988E+13,32784,9757894,6130,11.27
2016-08-10,85341966.7971,85341966.7971,46290,1012910016.0,28096300.0,32162.96875,33.4222422815,20364,10.9819757758,0.00042,5.88596673115E+13,31196,9727492,6054,12.23
2016-08-11,71334397.7818,71334397.7818,48171,1005720000.0,17505000.0,32196.09375,32.0867216427,21934,9.7319807404,0.00042,6.01194896594E+13,33572,9833228,6068,12.14
2016-08-12,41713839.9514,41713839.9514,44400,968865024.0,13690100.0,32112.03125,30.1998667709,19483,6.95224797436,0.0004216,6.00313782694E+13,30275,9375881,6014,11.69
2016-08-13,42667977.4534,42667977.4534,41088,975998976.0,7539490.0,31998.90625,25.0778138471,19017,7.5858202013,0.00042,5.96744707402E+13,28840,8631433,6032,11.77
2016-08-14,26141303.7207,26141303.7207,40577,960854976.0,8680160.0,31965.15625,24.1981188808,19171,11.5781470842,0.00042,5.98994078467E+13,29473,8484208,6034,11.58
2016-08-15,25505524.8679,25505524.8679,42302,929558016.0,7500840.0,32332.65625,27.1551555564,19570,9.598227408,0.00042,5.95138615694E+13,30445,8932508,6090,11.2
2016-08-16,15347731.0682,15347731.0682,48949,932161984.0,7051510.0,32037.1875,31.1642849287,20536,4.639887781,0.0004216,6.15673141286E+13,32497,9816222,6054,11.23
2016-08-17,31153302.8006,31153302.8006,44867,924590976.0,8833760.0,31994.53125,28.7017390128,19659,5.606194356,0.00042,6.14628881199E+13,30848,9207484,6009,11.13
2016-08-18,22025476.9581,22025476.9581,47799,892902976.0,6935800.0,32789.0625,36.0614908017,19252,5.2153118073,0.000437041290882,6.11101732253E+13,31253,10144520,6100,10.75
2016-08-19,16084901.4602,16084901.4602,42948,893155968.0,5390850.0,31841.40625,29.8323587496,19623,6.83031996628,0.00042,6.24591052808E+13,30589,8966549,6014,10.75
2016-08-20,28173817.5186,28173817.5186,41318,893814016.0,7443540.0,32228.125,26.6076953257,19381,7.8542111175,0.00042,6.34471885285E+13,29094,8795565,6055,10.75
2016-08-21,75489872.5329,75489872.5329,42543,936014976.0,4355660.0,32699.84375,29.0174424724,19698,8.03571428571,0.0004216,6.31029274611E+13,30034,9002869,6084,11.25
2016-08-22,37021185.2663,37021185.2663,44250,930707968.0,6588920.0,32289.6875,29.9094560932,19707,6.89613676765,0.0004216,6.44458679076E+13,31286,9272873,6078,11.19
2016-08-23,91910391.7037,91910391.7037,48430,927065024.0,6489380.0,32187.03125,72.1185708616,21172,5.5818664951,0.000469444761586,6.57581031125E+13,31859,12168935,6015,11.14
2016-08-24,18000816.7814,18000816.7814,46821,918038976.0,4423420.0,32273.4375,30.0032587804,19582,4.7634296028,0.00042,6.54927301974E+13,31418,9623992,6053,11.02
2016-08-25,13728754.4,13728754.4,49868,918977024.0,8552380.0,32135.625,32.4829039281,21111,3.87342974051,0.00042,6.73379629997E+13,33155,10135782,6094,11.03
2016-08-26,38355787.796,38355787.796,47292,946092032.0,5857850.0,31871.40625,31.5759359478,19678,4.4120362052,0.00042,7.00346726639E+13,30805,9668886,6006,11.35
2016-08-27,13068408.008,13068408.008,47938,941585024.0,15108400.0,32306.40625,28.5799392376,19501,4.68210713463,0.00042,6.90198202787E+13,32450,9639064,6076,11.29
2016-08-28,12006959.7789,12006959.7789,42607,929689984.0,5303040.0,32024.21875,25.7272567154,19829,10.0073249725,0.00042,6.87978298021E+13,30237,8754814,6035,11.15
2016-08-29,17607529.3152,17607529.3152,45510,910697984.0,8130540.0,31930.15625,29.4068966774,20791,3.756935364,0.000429350948534,6.81478822834E+13,30248,9454683,6014,10.92
2016-08-30,11298982.5901,11298982.5901,46979,917473984.0,7221260.0,31871.09375,32.2463765944,19916,4.6171974884,0.00042,6.8219697735E+13,31302,9737068,6026,10.99
2016-08-31,15921783.6385,15921783.6385,45846,938406016.0,11073700.0,32138.28125,29.9976642563,21450,7.801413116,0.00042,6.90587256547E+13,32472,9340080,6073,11.24
2016-09-01,30292602.7303,30292602.7303,47491,974844032.0,24051500.0,31744.6875,31.7436559422,21667,11.6401248,0.0004216,7.05958570207E+13,33094,9479833,5989,11.67
2016-09-02,29065564.8364,29065564.8364,55413,999756992.0,9368300.0,32384.0625,45.2298779712,21087,2.51385585493,0.000458,7.01301515696E+13,31417,11261873,6088,11.96
2016-09-03,21571252.8005,21571252.8005,44792,1012579968.0,13358800.0,31495.9375,27.1807498054,19983,8.64353688865,0.00042,6.85101001075E+13,31314,9001550,5949,12.11
2016-09-04,23398460.5297,23398460.5297,48128,982952000.0,7220550.0,31859.6875,49.336067762,19903,5.52040464845,0.000485819640348,6.58714100228E+13,30774,10354564,6023,11.75
2016-09-05,11993013.4769,11993013.4769,42667,977169024.0,5724100.0,32194.0625,28.6288674638,19959,10.6097298304,0.00042,6.76613613672E+13,30757,9186148,6076,11.68
2016-09-06,16198268.8274,16198268.8274,49102,981302976.0,6346330.0,31681.40625,33.3802667258,20369,4.30045829345,0.00042,6.81580198295E+13,32477,10321878,5993,11.73
2016-09-07,13497186.1568,13497186.1568,48701,979086976.0,6115050.0,32267.8125,34.199424352,19322,2.28565710859,0.000458,6.86049089257E+13,30015,10353167,6118,11.69
2016-09-08,23302973.0828,23302973.0828,55970,967009984.0,11535000.0,31908.59375,41.2065397787,22083,2.64860637277,0.000458,6.84870106681E+13,34589,11428668,6016,11.55
2016-09-09,9450969.76624,9450969.76624,53918,956209984.0,6109200.0,32216.875,41.8968790074,20205,2.52356086627,0.000447893435045,6.82679618064E+13,32805,11257470,6074,11.41
2016-09-10,9079779.15698,9079779.15698,42875,977515008.0,7220300.0,31830.625,27.4070633415,19825,8.3430513496,0.00042,6.97293388322E+13,30257,9048428,5999,11.66
2016-09-11,13623204.6977,13623204.6977,43345,1023640000.0,8791180.0,32352.96875,28.5480457112,20444,12.2053493331,0.00042,7.1177645474E+13,31099,8897383,6093,12.21
2016-09-12,14137423.8072,14137423.8072,45123,976644992.0,7478080.0,32237.03125,35.0299990119,20885,7.3048789488,0.00042596,7.12253983561E+13,31327,9609842,6063,11.64
2016-09-13,15061356.0113,15061356.0113,42591,997638016.0,11704300.0,31904.84375,30.3921718439,20413,11.8595616,0.00042,7.16541321819E+13,30177,8987933,6003,11.89
2016-09-14,12066099.1352,12066099.1352,53859,999352000.0,5694820.0,32528.75,36.2993589651,20041,2.79042066222,0.00044846,7.25461077677E+13,33439,10705547,6091,11.9
2016-09-15,9928972.86085,9928972.86085,52622,1002969984.0,7309090.0,32182.8125,36.226955151,20832,2.53449101422,0.00045084,7.31161641843E+13,32790,10514943,6031,11.94
2016-09-16,57502457.0841,57502457.0841,57532,1004739968.0,17421500.0,32239.0625,46.9320136472,21105,2.78310223443,0.00044846,7.26453564753E+13,34972,12250730,6065,11.96
2016-09-17,13911527.2827,13911527.2827,46882,1055440000.0,7446610.0,32155.0,35.2813181503,20922,6.5057762364,0.00042,7.54207152138E+13,31518,9596799,6044,12.56
2016-09-18,22120904.5937,22120904.5937,37893,1066620032.0,22433300.0,29573.90625,29.6452623983,19346,9.97521657444,0.000420000000042,7.22241040558E+13,26578,8019989,5598,12.69
2016-09-19,14988625.5438,14988625.5438,40505,1045870016.0,13838800.0,34276.875,27.6173777105,20829,12.4706628584,0.0004216,6.29005714668E+13,29819,8594458,6409,12.44
2016-09-20,80402857.7723,80402857.7723,54067,1111810048.0,31929100.0,32492.5,32.8255675989,24174,13.21,0.00042,7.47576882629E+13,36926,10418345,6167,13.21
2016-09-21,86924835.6557,86924835.6557,44549,1214950016.0,28645000.0,32083.75,30.1721860638,20488,14.4477749686,0.00042,7.79291170214E+13,29014,9689096,6062,14.43
2016-09-22,41879118.3689,41879118.3689,52657,1150649984.0,27382800.0,31605.625,63.1461319383,17295,2.15255067285,0.000470055421689,7.1323356955E+13,28153,10781200,5746,13.66
2016-09-23,39478021.2532,39478021.2532,35219,1112589952.0,9166430.0,34276.875,49.0309313726,17913,13.2678324387,0.000780453039387,7.26697847308E+13,24272,7970487,6226,13.21
2016-09-24,25973712.333,25973712.333,43418,1122669952.0,9824880.0,33324.21875,71.029474726,18317,13.3254449012,0.000737952071052,7.42109602012E+13,26909,8968793,5877,13.32
2016-09-25,56544615.6371,56544615.6371,38713,1083510016.0,5283440.0,34394.21875,67.1402010936,17660,12.9949067515,0.000940792635762,7.54679539698E+13,25861,8689564,6267,12.85
2016-09-26,18648589.3818,18648589.3818,43514,1110700032.0,7213070.0,32127.65625,115.639205561,17634,13.1620684992,0.000998929166865,7.54432493964E+13,29634,9025683,5843,13.17
2016-09-27,23301071.1577,23301071.1577,46817,1085330048.0,6831070.0,35287.5,98.5407520975,17158,12.8619525889,0.0008739,7.15218622682E+13,27080,10053009,6053,12.86
2016-09-28,56458566.4102,56458566.4102,42797,1106329984.0,10239000.0,32403.4375,68.1326911274,18570,13.1234104532,0.000672,8.13785947833E+13,27008,9533425,6106,13.11
2016-09-29,41362547.8741,41362547.8741,40416,1121059968.0,5990630.0,32313.4375,41.279258006,17896,13.4527108488,0.00063,8.37110447104E+13,25901,8830770,6126,13.28
2016-09-30,18939702.6947,18939702.6947,35836,1104530048.0,5950840.0,31623.28125,40.2590267936,17201,13.2172534987,0.00063,8.33234399506E+13,24222,8631096,6008,13.08
2016-10-01,15717049.8505,15717049.8505,53076,1115689984.0,6331160.0,34478.59375,91.389499898,19365,5.31795772212,0.000787759670394,7.63043630767E+13,28948,10461761,5780,13.2
2016-10-02,40756771.4403,40756771.4403,51105,1114200064.0,4079660.0,35749.53125,87.475216666,20006,13.1786866409,0.000747544281798,7.60052346488E+13,29120,10235461,6068,13.18
2016-10-03,11365377.7441,11365377.7441,47672,1116600064.0,7458320.0,33282.65625,65.9275326369,18292,13.2,0.000680010108904,8.15607855417E+13,27851,10662699,6204,13.2
2016-10-04,13477534.1865,13477534.1865,56662,1137980032.0,8348280.0,32054.53125,85.3677929496,15588,1.345E-17,0.00086745854202,8.65136873516E+13,20595,13317747,6077,13.45
2016-10-05,17508351.71,17508351.71,41719,1124269952.0,9881370.0,33081.5625,64.1657444881,16326,10.0637206512,0.000510956032506,8.08002288918E+13,22547,10483362,5817,13.28
2016-10-06,16595117.5403,16595117.5403,36826,1102940032.0,12044800.0,32822.5,50.2581089005,16705,6.6093894684,0.000507258754703,8.38213984436E+13,21216,11538755,5953,13.03
2016-10-07,15880533.7998,15880533.7998,43708,1088569984.0,8933050.0,36571.25,53.5697702514,19028,12.8543380233,0.000477678365094,6.99078773006E+13,25798,24249973,5887,12.85
2016-10-08,18460428.0863,18460428.0863,37690,1073990016.0,11611200.0,36094.6875,56.3805619035,18761,12.6703438259,0.000478784362602,7.62110652997E+13,24854,33661785,6200,12.67
2016-10-09,53715078.022,53715078.022,43940,1035590016.0,7208480.0,33425.625,60.0235700606,19073,12.3335290801,0.000525,8.49506539193E+13,28695,34374267,6049,12.22
2016-10-10,55970644.4453,55970644.4453,44940,1022860032.0,10809200.0,33130.9375,54.6366896803,20222,12.0863578899,0.000504,8.64267376114E+13,29217,76872693,6041,12.06
2016-10-11,46428939.0734,46428939.0734,41053,997948992.0,11727700.0,32479.53125,39.1986546124,17385,11.7735232944,0.000507565022244,8.96860384683E+13,25284,16712801,6050,11.76
2016-10-12,56721123.1129,56721123.1129,30002,1000220032.0,9694640.0,33092.65625,44.1864631391,11625,9.70450248568,0.000526187045957,8.41564276373E+13,15415,7374951,5910,11.78
2016-10-13,17503240.293,17503240.293,32244,1011190016.0,8665190.0,34826.25,112.658501136,9197,1.1613043206,0.002519,8.2197610287E+13,11979,7985653,6114,11.91
2016-10-14,56691849.5741,56691849.5741,42006,1018390016.0,4333510.0,32913.75,75.246620265,15841,11.9740573491,0.0011679,9.19911598688E+13,22132,8512641,6079,11.99
2016-10-15,17794462.0897,17794462.0897,33662,1014280000.0,4991840.0,32207.1875,69.0827230001,12334,12.3430117155,0.00177276,9.54544938639E+13,15493,7451235,6027,11.94
2016-10-16,30777103.741,30777103.741,34990,1018540032.0,3617280.0,32930.3125,66.9971004116,14400,12.1154334208,0.001302,9.5167930109E+13,21291,7853282,6055,11.98
